Date,Open,High,Low,Close,Volume,Adjusted
2015-10-22,1280000 ,1295000 ,1269000 ,1280000 ,230673 ,1280000 
2015-10-23,1300000 ,1300000 ,1278000 ,1289000 ,263071 ,1289000 
2015-10-26,1298000 ,1298000 ,1272000 ,1292000 ,152165 ,1292000 
2015-10-27,1282000 ,1299000 ,1281000 ,1298000 ,132241 ,1298000 
2015-10-28,1294000 ,1308000 ,1291000 ,1308000 ,271303 ,1308000 
2015-10-29,1330000 ,1392000 ,1324000 ,1325000 ,630471 ,1325000 
2015-10-30,1345000 ,1390000 ,1341000 ,1372000 ,509385 ,1372000 
2015-11-02,1385000 ,1393000 ,1374000 ,1383000 ,386546 ,1383000 
2015-11-03,1381000 ,1381000 ,1350000 ,1352000 ,301840 ,1352000 
2015-11-04,1352000 ,1361000 ,1326000 ,1330000 ,281070 ,1330000 
2015-11-05,1330000 ,1354000 ,1330000 ,1342000 ,173042 ,1342000 
2015-11-06,1343000 ,1348000 ,1330000 ,1338000 ,164322 ,1338000 
2015-11-09,1338000 ,1344000 ,1321000 ,1344000 ,185661 ,1344000 
2015-11-10,1336000 ,1341000 ,1314000 ,1321000 ,197551 ,1321000 
2015-11-11,1321000 ,1345000 ,1321000 ,1333000 ,140449 ,1333000 
2015-11-12,1333000 ,1334000 ,1317000 ,1317000 ,157417 ,1317000 
2015-11-13,1317000 ,1317000 ,1300000 ,1300000 ,177677 ,1300000 
2015-11-16,1291000 ,1291000 ,1263000 ,1263000 ,275705 ,1263000 
2015-11-17,1275000 ,1290000 ,1270000 ,1270000 ,186184 ,1270000 
2015-11-18,1272000 ,1290000 ,1272000 ,1281000 ,167735 ,1281000 
2015-11-19,1290000 ,1290000 ,1271000 ,1289000 ,192850 ,1289000 
2015-11-20,1289000 ,1296000 ,1278000 ,1285000 ,168720 ,1285000 
2015-11-23,1285000 ,1302000 ,1281000 ,1282000 ,198820 ,1282000 
2015-11-24,1282000 ,1305000 ,1282000 ,1299000 ,159560 ,1299000 
2015-11-25,1300000 ,1310000 ,1299000 ,1299000 ,142627 ,1299000 
2015-11-26,1299000 ,1340000 ,1299000 ,1335000 ,185800 ,1335000 
2015-11-27,1345000 ,1349000 ,1327000 ,1327000 ,169854 ,1327000 
2015-11-30,1325000 ,1325000 ,1284000 ,1284000 ,534006 ,1284000 
2015-12-01,1294000 ,1322000 ,1288000 ,1321000 ,252113 ,1321000 
2015-12-02,1321000 ,1322000 ,1294000 ,1300000 ,229628 ,1300000 
2015-12-03,1295000 ,1297000 ,1286000 ,1290000 ,166695 ,1290000 
2015-12-04,1275000 ,1280000 ,1267000 ,1269000 ,192711 ,1269000 
2015-12-07,1269000 ,1275000 ,1262000 ,1262000 ,196107 ,1262000 
2015-12-08,1262000 ,1272000 ,1262000 ,1262000 ,138322 ,1262000 
2015-12-09,1262000 ,1275000 ,1262000 ,1263000 ,181812 ,1263000 
2015-12-10,1263000 ,1293000 ,1263000 ,1283000 ,303867 ,1283000 
2015-12-11,1283000 ,1295000 ,1272000 ,1284000 ,206729 ,1284000 
2015-12-14,1273000 ,1273000 ,1255000 ,1261000 ,222801 ,1261000 
2015-12-15,1261000 ,1280000 ,1260000 ,1277000 ,175494 ,1277000 
2015-12-16,1278000 ,1310000 ,1278000 ,1299000 ,207962 ,1299000 
2015-12-17,1301000 ,1308000 ,1275000 ,1290000 ,174677 ,1290000 
2015-12-18,1265000 ,1288000 ,1264000 ,1278000 ,168369 ,1278000 
2015-12-21,1278000 ,1285000 ,1261000 ,1280000 ,160466 ,1280000 
2015-12-22,1280000 ,1292000 ,1267000 ,1292000 ,206192 ,1292000 
2015-12-23,1292000 ,1299000 ,1282000 ,1295000 ,207148 ,1295000 
2015-12-24,1295000 ,1300000 ,1285000 ,1285000 ,156151 ,1285000 
2015-12-25,1295000 ,1300000 ,1285000 ,1285000 ,156151 ,1285000 
2015-12-28,1285000 ,1289000 ,1266000 ,1266000 ,227230 ,1266000 
2015-12-29,1265000 ,1266000 ,1241000 ,1254000 ,232944 ,1254000 
2015-12-30,1260000 ,1272000 ,1254000 ,1260000 ,203958 ,1260000 
2015-12-31,1260000 ,1272000 ,1254000 ,1260000 ,203958 ,1260000 
2016-01-01,1260000 ,1272000 ,1254000 ,1260000 ,203958 ,1260000 
2016-01-04,1260000 ,1260000 ,1205000 ,1205000 ,306939 ,1205000 
2016-01-05,1202000 ,1218000 ,1186000 ,1208000 ,216002 ,1208000 
2016-01-06,1208000 ,1208000 ,1168000 ,1175000 ,366752 ,1175000 
2016-01-07,1166000 ,1183000 ,1151000 ,1163000 ,282388 ,1163000 
2016-01-08,1163000 ,1186000 ,1163000 ,1171000 ,257763 ,1171000 
2016-01-11,1156000 ,1166000 ,1146000 ,1152000 ,241277 ,1152000 
2016-01-12,1148000 ,1166000 ,1144000 ,1146000 ,206283 ,1146000 
2016-01-13,1153000 ,1159000 ,1148000 ,1148000 ,143316 ,1148000 
2016-01-14,1131000 ,1142000 ,1131000 ,1138000 ,209022 ,1138000 
2016-01-15,1140000 ,1152000 ,1124000 ,1132000 ,209464 ,1132000 
2016-01-18,1088000 ,1133000 ,1088000 ,1126000 ,320214 ,1126000 
2016-01-19,1128000 ,1171000 ,1128000 ,1171000 ,207242 ,1171000 
2016-01-20,1160000 ,1160000 ,1132000 ,1138000 ,167052 ,1138000 
2016-01-21,1133000 ,1155000 ,1125000 ,1131000 ,190352 ,1131000 
2016-01-22,1145000 ,1168000 ,1145000 ,1168000 ,147528 ,1168000 
2016-01-25,1172000 ,1176000 ,1156000 ,1162000 ,159913 ,1162000 
2016-01-26,1155000 ,1157000 ,1136000 ,1137000 ,152399 ,1137000 
2016-01-27,1126000 ,1175000 ,1126000 ,1175000 ,276237 ,1175000 
2016-01-28,1164000 ,1168000 ,1139000 ,1145000 ,315912 ,1145000 
2016-01-29,1140000 ,1150000 ,1116000 ,1150000 ,436983 ,1150000 
2016-02-01,1152000 ,1163000 ,1151000 ,1163000 ,259979 ,1163000 
2016-02-02,1161000 ,1166000 ,1147000 ,1156000 ,166348 ,1156000 
2016-02-03,1150000 ,1152000 ,1137000 ,1146000 ,174507 ,1146000 
2016-02-04,1150000 ,1161000 ,1148000 ,1156000 ,247959 ,1156000 
2016-02-05,1156000 ,1169000 ,1156000 ,1164000 ,188094 ,1164000 
2016-02-08,1156000 ,1169000 ,1156000 ,1164000 ,188094 ,1164000 
2016-02-09,1156000 ,1169000 ,1156000 ,1164000 ,188094 ,1164000 
2016-02-10,1156000 ,1169000 ,1156000 ,1164000 ,188094 ,1164000 
2016-02-11,1118000 ,1137000 ,1118000 ,1130000 ,305262 ,1130000 
2016-02-12,1130000 ,1151000 ,1122000 ,1130000 ,256232 ,1130000 
2016-02-15,1154000 ,1160000 ,1144000 ,1154000 ,183146 ,1154000 
2016-02-16,1158000 ,1179000 ,1157000 ,1168000 ,180401 ,1168000 
2016-02-17,1179000 ,1201000 ,1169000 ,1185000 ,246062 ,1185000 
2016-02-18,1203000 ,1203000 ,1178000 ,1187000 ,222481 ,1187000 
2016-02-19,1187000 ,1195000 ,1174000 ,1190000 ,176852 ,1190000 
2016-02-22,1190000 ,1192000 ,1166000 ,1175000 ,174899 ,1175000 
2016-02-23,1179000 ,1189000 ,1173000 ,1181000 ,147674 ,1181000 
2016-02-24,1178000 ,1179000 ,1161000 ,1172000 ,140484 ,1172000 
2016-02-25,1172000 ,1187000 ,1172000 ,1179000 ,133635 ,1179000 
2016-02-26,1180000 ,1187000 ,1172000 ,1172000 ,177344 ,1172000 
2016-02-29,1179000 ,1194000 ,1176000 ,1178000 ,288680 ,1178000 
2016-03-01,1179000 ,1194000 ,1176000 ,1178000 ,288680 ,1178000 
2016-03-02,1200000 ,1207000 ,1196000 ,1197000 ,236372 ,1197000 
2016-03-03,1213000 ,1220000 ,1202000 ,1220000 ,218991 ,1220000 
2016-03-04,1220000 ,1228000 ,1202000 ,1215000 ,201490 ,1215000 
2016-03-07,1220000 ,1231000 ,1215000 ,1223000 ,131376 ,1223000 
2016-03-08,1223000 ,1224000 ,1186000 ,1192000 ,216202 ,1192000 
2016-03-09,1188000 ,1199000 ,1177000 ,1194000 ,183380 ,1194000 
2016-03-10,1208000 ,1236000 ,1201000 ,1225000 ,283540 ,1225000 
2016-03-11,1225000 ,1253000 ,1216000 ,1249000 ,267225 ,1249000 
2016-03-14,1267000 ,1273000 ,1249000 ,1255000 ,217154 ,1255000 
2016-03-15,1255000 ,1264000 ,1246000 ,1253000 ,172808 ,1253000 
2016-03-16,1256000 ,1263000 ,1253000 ,1256000 ,146856 ,1256000 
2016-03-17,1265000 ,1296000 ,1257000 ,1263000 ,246869 ,1263000 
2016-03-18,1278000 ,1278000 ,1263000 ,1273000 ,225314 ,1273000 
2016-03-21,1274000 ,1279000 ,1258000 ,1267000 ,181170 ,1267000 
2016-03-22,1267000 ,1279000 ,1262000 ,1269000 ,202872 ,1269000 
2016-03-23,1269000 ,1279000 ,1262000 ,1279000 ,197418 ,1279000 
2016-03-24,1279000 ,1290000 ,1266000 ,1282000 ,218795 ,1282000 
2016-03-25,1283000 ,1290000 ,1278000 ,1288000 ,143446 ,1288000 
2016-03-28,1288000 ,1300000 ,1288000 ,1294000 ,121218 ,1294000 
2016-03-29,1294000 ,1300000 ,1285000 ,1290000 ,172454 ,1290000 
2016-03-30,1310000 ,1321000 ,1302000 ,1308000 ,267605 ,1308000 
2016-03-31,1306000 ,1314000 ,1298000 ,1312000 ,382615 ,1312000 
2016-04-01,1299000 ,1309000 ,1271000 ,1279000 ,271156 ,1279000 
2016-04-04,1279000 ,1305000 ,1279000 ,1305000 ,188046 ,1305000 
2016-04-05,1299000 ,1299000 ,1260000 ,1260000 ,236319 ,1260000 
2016-04-06,1269000 ,1291000 ,1268000 ,1285000 ,184234 ,1285000 
2016-04-07,1300000 ,1300000 ,1258000 ,1269000 ,258795 ,1269000 
2016-04-08,1269000 ,1269000 ,1240000 ,1246000 ,251868 ,1246000 
2016-04-11,1246000 ,1271000 ,1246000 ,1266000 ,120693 ,1266000 
2016-04-12,1270000 ,1281000 ,1266000 ,1275000 ,134054 ,1275000 
2016-04-13,1270000 ,1281000 ,1266000 ,1275000 ,134054 ,1275000 
2016-04-14,1300000 ,1302000 ,1289000 ,1300000 ,335327 ,1300000 
2016-04-15,1309000 ,1310000 ,1290000 ,1300000 ,136599 ,1300000 
2016-04-18,1295000 ,1305000 ,1292000 ,1299000 ,128474 ,1299000 
2016-04-19,1294000 ,1296000 ,1283000 ,1288000 ,144766 ,1288000 
2016-04-20,1282000 ,1300000 ,1282000 ,1299000 ,171972 ,1299000 
2016-04-21,1300000 ,1301000 ,1288000 ,1294000 ,145089 ,1294000 
2016-04-22,1294000 ,1294000 ,1277000 ,1280000 ,114830 ,1280000 
2016-04-25,1285000 ,1285000 ,1271000 ,1281000 ,91957 ,1281000 
2016-04-26,1285000 ,1305000 ,1283000 ,1296000 ,166901 ,1296000 
2016-04-27,1294000 ,1300000 ,1286000 ,1300000 ,165946 ,1300000 
2016-04-28,1300000 ,1300000 ,1261000 ,1265000 ,293069 ,1265000 
2016-04-29,1260000 ,1267000 ,1242000 ,1245000 ,325078 ,1245000 
2016-05-02,1247000 ,1262000 ,1245000 ,1250000 ,140552 ,1250000 
2016-05-03,1267000 ,1270000 ,1256000 ,1261000 ,158066 ,1261000 
2016-05-04,1272000 ,1290000 ,1262000 ,1290000 ,294055 ,1290000 
2016-05-05,1272000 ,1290000 ,1262000 ,1290000 ,294055 ,1290000 
2016-05-06,1272000 ,1290000 ,1262000 ,1290000 ,294055 ,1290000 
2016-05-09,1290000 ,1300000 ,1285000 ,1299000 ,312894 ,1299000 
2016-05-10,1299000 ,1300000 ,1288000 ,1296000 ,171191 ,1296000 
2016-05-11,1296000 ,1299000 ,1287000 ,1292000 ,176688 ,1292000 
2016-05-12,1292000 ,1292000 ,1275000 ,1281000 ,152302 ,1281000 
2016-05-13,1281000 ,1281000 ,1251000 ,1253000 ,245698 ,1253000 
2016-05-16,1253000 ,1263000 ,1247000 ,1248000 ,234403 ,1248000 
2016-05-17,1249000 ,1265000 ,1249000 ,1264000 ,183671 ,1264000 
2016-05-18,1264000 ,1271000 ,1255000 ,1268000 ,183392 ,1268000 
2016-05-19,1268000 ,1277000 ,1266000 ,1270000 ,200249 ,1270000 
2016-05-20,1270000 ,1280000 ,1269000 ,1269000 ,159211 ,1269000 
2016-05-23,1269000 ,1286000 ,1269000 ,1286000 ,162251 ,1286000 
2016-05-24,1286000 ,1289000 ,1268000 ,1271000 ,208692 ,1271000 
2016-05-25,1283000 ,1298000 ,1274000 ,1295000 ,237255 ,1295000 
2016-05-26,1299000 ,1303000 ,1295000 ,1296000 ,253073 ,1296000 
2016-05-27,1300000 ,1301000 ,1273000 ,1282000 ,274891 ,1282000 
2016-05-30,1297000 ,1297000 ,1274000 ,1280000 ,206307 ,1280000 
2016-05-31,1280000 ,1300000 ,1268000 ,1292000 ,1250554 ,1292000 
2016-06-01,1298000 ,1341000 ,1295000 ,1333000 ,470080 ,1333000 
2016-06-02,1350000 ,1372000 ,1346000 ,1365000 ,476139 ,1365000 
2016-06-03,1370000 ,1379000 ,1364000 ,1377000 ,341324 ,1377000 
2016-06-06,1370000 ,1379000 ,1364000 ,1377000 ,341324 ,1377000 
2016-06-07,1386000 ,1402000 ,1380000 ,1398000 ,462843 ,1398000 
2016-06-08,1419000 ,1419000 ,1389000 ,1406000 ,376162 ,1406000 
2016-06-09,1408000 ,1430000 ,1406000 ,1430000 ,515375 ,1430000 
2016-06-10,1424000 ,1425000 ,1404000 ,1406000 ,289681 ,1406000 
2016-06-13,1396000 ,1396000 ,1362000 ,1371000 ,304966 ,1371000 
2016-06-14,1371000 ,1386000 ,1369000 ,1380000 ,245461 ,1380000 
2016-06-15,1385000 ,1416000 ,1383000 ,1413000 ,306689 ,1413000 
2016-06-16,1413000 ,1417000 ,1395000 ,1409000 ,292431 ,1409000 
2016-06-17,1410000 ,1435000 ,1410000 ,1426000 ,328394 ,1426000 
2016-06-20,1427000 ,1448000 ,1426000 ,1431000 ,270316 ,1431000 
2016-06-21,1432000 ,1449000 ,1426000 ,1448000 ,200411 ,1448000 
2016-06-22,1446000 ,1450000 ,1431000 ,1445000 ,178965 ,1445000 
2016-06-23,1444000 ,1445000 ,1427000 ,1430000 ,225126 ,1430000 
2016-06-24,1445000 ,1445000 ,1360000 ,1400000 ,411052 ,1400000 
2016-06-27,1400000 ,1405000 ,1385000 ,1398000 ,236780 ,1398000 
2016-06-28,1390000 ,1404000 ,1379000 ,1399000 ,214379 ,1399000 
2016-06-29,1408000 ,1412000 ,1391000 ,1396000 ,210541 ,1396000 
2016-06-30,1408000 ,1445000 ,1397000 ,1425000 ,273434 ,1425000 
2016-07-01,1427000 ,1479000 ,1427000 ,1466000 ,287872 ,1466000 
2016-07-04,1464000 ,1474000 ,1451000 ,1466000 ,159900 ,1466000 
2016-07-05,1466000 ,1475000 ,1462000 ,1469000 ,157407 ,1469000 
2016-07-06,1447000 ,1452000 ,1412000 ,1421000 ,334983 ,1421000 
2016-07-07,1421000 ,1450000 ,1416000 ,1450000 ,229904 ,1450000 
2016-07-08,1450000 ,1475000 ,1449000 ,1460000 ,269963 ,1460000 
2016-07-11,1460000 ,1500000 ,1460000 ,1489000 ,281136 ,1489000 
2016-07-12,1499000 ,1505000 ,1460000 ,1464000 ,220494 ,1464000 
2016-07-13,1496000 ,1496000 ,1463000 ,1481000 ,200198 ,1481000 
2016-07-14,1481000 ,1500000 ,1476000 ,1500000 ,248605 ,1500000 
2016-07-15,1500000 ,1522000 ,1486000 ,1518000 ,232463 ,1518000 
2016-07-18,1518000 ,1533000 ,1500000 ,1533000 ,231344 ,1533000 
2016-07-19,1528000 ,1540000 ,1522000 ,1533000 ,202445 ,1533000 
2016-07-20,1533000 ,1542000 ,1524000 ,1540000 ,155463 ,1540000 
2016-07-21,1540000 ,1547000 ,1537000 ,1543000 ,170894 ,1543000 
2016-07-22,1506000 ,1528000 ,1506000 ,1516000 ,171703 ,1516000 
2016-07-25,1500000 ,1523000 ,1495000 ,1502000 ,154650 ,1502000 
2016-07-26,1500000 ,1531000 ,1498000 ,1530000 ,144570 ,1530000 
2016-07-27,1512000 ,1529000 ,1512000 ,1527000 ,126701 ,1527000 
2016-07-28,1533000 ,1536000 ,1498000 ,1507000 ,190074 ,1507000 
2016-07-29,1520000 ,1557000 ,1511000 ,1539000 ,299712 ,1539000 
2016-08-01,1569000 ,1580000 ,1560000 ,1568000 ,230308 ,1568000 
2016-08-02,1568000 ,1568000 ,1546000 ,1548000 ,166316 ,1548000 
2016-08-03,1548000 ,1548000 ,1517000 ,1517000 ,150098 ,1517000 
2016-08-04,1519000 ,1533000 ,1517000 ,1517000 ,140199 ,1517000 
2016-08-05,1529000 ,1564000 ,1525000 ,1561000 ,139177 ,1561000 
2016-08-08,1566000 ,1575000 ,1556000 ,1569000 ,222503 ,1569000 
2016-08-09,1574000 ,1579000 ,1557000 ,1567000 ,180464 ,1567000 
2016-08-10,1567000 ,1570000 ,1534000 ,1541000 ,246807 ,1541000 
2016-08-11,1541000 ,1559000 ,1526000 ,1559000 ,210672 ,1559000 
2016-08-12,1559000 ,1570000 ,1544000 ,1545000 ,209497 ,1545000 
2016-08-15,1559000 ,1570000 ,1544000 ,1545000 ,209497 ,1545000 
2016-08-16,1545000 ,1576000 ,1545000 ,1568000 ,216862 ,1568000 
2016-08-17,1569000 ,1570000 ,1551000 ,1566000 ,148929 ,1566000 
2016-08-18,1567000 ,1644000 ,1566000 ,1640000 ,366541 ,1640000 
2016-08-19,1638000 ,1675000 ,1636000 ,1675000 ,336103 ,1675000 
2016-08-22,1674000 ,1692000 ,1659000 ,1665000 ,252244 ,1665000 
2016-08-23,1665000 ,1694000 ,1657000 ,1687000 ,230914 ,1687000 
2016-08-24,1680000 ,1682000 ,1636000 ,1653000 ,318771 ,1653000 
2016-08-25,1630000 ,1659000 ,1622000 ,1639000 ,283476 ,1639000 
2016-08-26,1606000 ,1623000 ,1603000 ,1612000 ,241160 ,1612000 
2016-08-29,1602000 ,1640000 ,1597000 ,1640000 ,178515 ,1640000 
2016-08-30,1647000 ,1671000 ,1633000 ,1645000 ,156992 ,1645000 
2016-08-31,1641000 ,1641000 ,1611000 ,1620000 ,410644 ,1620000 
2016-09-01,1583000 ,1588000 ,1563000 ,1587000 ,375803 ,1587000 
2016-09-02,1595000 ,1613000 ,1588000 ,1597000 ,163060 ,1597000 
2016-09-05,1590000 ,1615000 ,1585000 ,1606000 ,167676 ,1606000 
2016-09-06,1607000 ,1645000 ,1597000 ,1643000 ,153203 ,1643000 
2016-09-07,1648000 ,1652000 ,1621000 ,1621000 ,191837 ,1621000 
2016-09-08,1623000 ,1639000 ,1614000 ,1639000 ,241417 ,1639000 
2016-09-09,1611000 ,1618000 ,1564000 ,1575000 ,265168 ,1575000 
2016-09-12,1490000 ,1506000 ,1456000 ,1465000 ,529987 ,1465000 
2016-09-13,1508000 ,1549000 ,1495000 ,1527000 ,494345 ,1527000 
2016-09-14,1508000 ,1549000 ,1495000 ,1527000 ,494345 ,1527000 
2016-09-15,1508000 ,1549000 ,1495000 ,1527000 ,494345 ,1527000 
2016-09-16,1508000 ,1549000 ,1495000 ,1527000 ,494345 ,1527000 
2016-09-19,1538000 ,1569000 ,1536000 ,1558000 ,448163 ,1558000 
2016-09-20,1559000 ,1588000 ,1559000 ,1585000 ,258423 ,1585000 
2016-09-21,1595000 ,1601000 ,1576000 ,1592000 ,210181 ,1592000 
2016-09-22,1600000 ,1641000 ,1599000 ,1618000 ,228599 ,1618000 
2016-09-23,1582000 ,1598000 ,1566000 ,1571000 ,365993 ,1571000 
2016-09-26,1571000 ,1596000 ,1564000 ,1568000 ,290496 ,1568000 
2016-09-27,1550000 ,1575000 ,1533000 ,1569000 ,196688 ,1569000 
2016-09-28,1554000 ,1573000 ,1554000 ,1567000 ,174128 ,1567000 
2016-09-29,1573000 ,1619000 ,1572000 ,1600000 ,227951 ,1600000 
2016-09-30,1590000 ,1615000 ,1585000 ,1598000 ,235254 ,1598000 
2016-10-03,1590000 ,1615000 ,1585000 ,1598000 ,235254 ,1598000 
2016-10-04,1610000 ,1624000 ,1606000 ,1614000 ,261062 ,1614000 
2016-10-05,1601000 ,1626000 ,1597000 ,1619000 ,249409 ,1619000 
2016-10-06,1696000 ,1700000 ,1667000 ,1691000 ,591163 ,1691000 
2016-10-07,1700000 ,1716000 ,1690000 ,1706000 ,521011 ,1706000 
2016-10-10,1650000 ,1689000 ,1628000 ,1680000 ,505866 ,1680000 
2016-10-11,1600000 ,1625000 ,1545000 ,1545000 ,768543 ,1545000 
2016-10-12,1495000 ,1545000 ,1494000 ,1535000 ,781771 ,1535000 
2016-10-13,1550000 ,1581000 ,1545000 ,1557000 ,437291 ,1557000 
2016-10-14,1548000 ,1588000 ,1547000 ,1577000 ,283179 ,1577000 
2016-10-17,1565000 ,1602000 ,1538000 ,1590000 ,255704 ,1590000 
2016-10-18,1572000 ,1595000 ,1572000 ,1589000 ,207690 ,1589000 
2016-10-19,1579000 ,1643000 ,1575000 ,1625000 ,308891 ,1625000 
2016-10-20,1626000 ,1651000 ,1609000 ,1620000 ,206609 ,1620000 
2016-10-21,1606000 ,1613000 ,1588000 ,1589000 ,209550 ,1589000 
2016-10-24,1593000 ,1608000 ,1590000 ,1608000 ,185799 ,1608000 
2016-10-25,1600000 ,1604000 ,1592000 ,1597000 ,197322 ,1597000 
2016-10-26,1597000 ,1599000 ,1562000 ,1567000 ,210680 ,1567000 
2016-10-27,1571000 ,1617000 ,1556000 ,1573000 ,282340 ,1573000 
2016-10-28,1580000 ,1614000 ,1580000 ,1614000 ,204284 ,1614000 
2016-10-31,1616000 ,1639000 ,1611000 ,1639000 ,241344 ,1639000 
2016-11-01,1630000 ,1652000 ,1612000 ,1652000 ,206948 ,1652000 
2016-11-02,1640000 ,1652000 ,1631000 ,1643000 ,201985 ,1643000 
2016-11-03,1630000 ,1640000 ,1606000 ,1616000 ,206837 ,1616000 
2016-11-04,1605000 ,1634000 ,1605000 ,1627000 ,142077 ,1627000 
2016-11-07,1647000 ,1650000 ,1634000 ,1640000 ,153238 ,1640000 
2016-11-08,1649000 ,1649000 ,1635000 ,1644000 ,108349 ,1644000 
2016-11-09,1646000 ,1657000 ,1591000 ,1596000 ,313672 ,1596000 
2016-11-10,1630000 ,1650000 ,1618000 ,1649000 ,235907 ,1649000 
2016-11-11,1585000 ,1618000 ,1585000 ,1598000 ,256736 ,1598000 
2016-11-14,1595000 ,1596000 ,1552000 ,1553000 ,302666 ,1553000 
2016-11-15,1553000 ,1581000 ,1539000 ,1539000 ,273314 ,1539000 
2016-11-16,1540000 ,1564000 ,1540000 ,1558000 ,266164 ,1558000 
2016-11-17,1555000 ,1576000 ,1545000 ,1568000 ,157411 ,1568000 
2016-11-18,1582000 ,1588000 ,1570000 ,1586000 ,189215 ,1586000 
2016-11-21,1565000 ,1606000 ,1565000 ,1593000 ,163604 ,1593000 
2016-11-22,1607000 ,1645000 ,1600000 ,1640000 ,195022 ,1640000 
2016-11-23,1661000 ,1661000 ,1626000 ,1649000 ,253372 ,1649000 
2016-11-24,1649000 ,1652000 ,1633000 ,1650000 ,155143 ,1650000 
2016-11-25,1641000 ,1652000 ,1633000 ,1650000 ,125538 ,1650000 
2016-11-28,1650000 ,1681000 ,1640000 ,1677000 ,265881 ,1677000 
2016-11-29,1690000 ,1698000 ,1669000 ,1677000 ,361626 ,1677000 
2016-11-30,1677000 ,1747000 ,1677000 ,1746000 ,570704 ,1746000 
2016-12-01,1740000 ,1753000 ,1733000 ,1749000 ,310707 ,1749000 
2016-12-02,1724000 ,1738000 ,1707000 ,1727000 ,307059 ,1727000 
2016-12-05,1717000 ,1734000 ,1711000 ,1718000 ,169692 ,1718000 
2016-12-06,1722000 ,1760000 ,1720000 ,1748000 ,280036 ,1748000 
2016-12-07,1752000 ,1774000 ,1752000 ,1772000 ,192073 ,1772000 
2016-12-08,1799000 ,1801000 ,1776000 ,1790000 ,329251 ,1790000 
2016-12-09,1795000 ,1795000 ,1770000 ,1780000 ,213049 ,1780000 
2016-12-12,1733000 ,1768000 ,1733000 ,1752000 ,228289 ,1752000 
2016-12-13,1731000 ,1772000 ,1731000 ,1766000 ,233689 ,1766000 
2016-12-14,1778000 ,1784000 ,1764000 ,1777000 ,149102 ,1777000 
2016-12-15,1741000 ,1775000 ,1741000 ,1759000 ,115471 ,1759000 
2016-12-16,1765000 ,1801000 ,1760000 ,1793000 ,234954 ,1793000 
2016-12-19,1781000 ,1819000 ,1781000 ,1795000 ,108716 ,1795000 
2016-12-20,1796000 ,1820000 ,1792000 ,1812000 ,152304 ,1812000 
2016-12-21,1818000 ,1830000 ,1801000 ,1805000 ,131042 ,1805000 
2016-12-22,1813000 ,1815000 ,1799000 ,1809000 ,127092 ,1809000 
2016-12-23,1801000 ,1804000 ,1780000 ,1782000 ,166697 ,1782000 
2016-12-26,1780000 ,1800000 ,1778000 ,1798000 ,96472 ,1798000 
2016-12-27,1799000 ,1810000 ,1793000 ,1799000 ,93069 ,1799000 
2016-12-28,1792000 ,1799000 ,1780000 ,1788000 ,133258 ,1788000 
2016-12-29,1771000 ,1802000 ,1770000 ,1802000 ,150329 ,1802000 
2016-12-30,1771000 ,1802000 ,1770000 ,1802000 ,150329 ,1802000 
2017-01-02,1799000 ,1812000 ,1794000 ,1805000 ,93012 ,1805000 
2017-01-03,1814000 ,1831000 ,1801000 ,1824000 ,147153 ,1824000 
2017-01-04,1825000 ,1826000 ,1805000 ,1808000 ,159435 ,1808000 
2017-01-05,1803000 ,1803000 ,1777000 ,1778000 ,219349 ,1778000 
2017-01-06,1809000 ,1822000 ,1802000 ,1810000 ,177619 ,1810000 
2017-01-09,1830000 ,1875000 ,1828000 ,1861000 ,263898 ,1861000 
2017-01-10,1864000 ,1870000 ,1854000 ,1862000 ,181996 ,1862000 
2017-01-11,1876000 ,1928000 ,1871000 ,1914000 ,240363 ,1914000 
2017-01-12,1900000 ,1940000 ,1899000 ,1940000 ,233383 ,1940000 
2017-01-13,1905000 ,1916000 ,1873000 ,1873000 ,319089 ,1873000 
2017-01-16,1843000 ,1891000 ,1816000 ,1833000 ,332230 ,1833000 
2017-01-17,1829000 ,1873000 ,1829000 ,1848000 ,163014 ,1848000 
2017-01-18,1852000 ,1875000 ,1831000 ,1847000 ,177508 ,1847000 
2017-01-19,1886000 ,1896000 ,1851000 ,1874000 ,188378 ,1874000 
2017-01-20,1856000 ,1871000 ,1844000 ,1860000 ,183700 ,1860000 
2017-01-23,1860000 ,1903000 ,1850000 ,1903000 ,176208 ,1903000 
2017-01-24,1906000 ,1929000 ,1894000 ,1908000 ,220975 ,1908000 
2017-01-25,1917000 ,1970000 ,1916000 ,1970000 ,268677 ,1970000 
2017-01-26,1971000 ,2000000 ,1971000 ,1995000 ,304290 ,1995000 
2017-01-27,1971000 ,2000000 ,1971000 ,1995000 ,304290 ,1995000 
2017-01-30,1971000 ,2000000 ,1971000 ,1995000 ,304290 ,1995000 
2017-01-31,1995000 ,1995000 ,1973000 ,1973000 ,359844 ,1973000 
2017-02-01,1977000 ,1983000 ,1952000 ,1956000 ,283008 ,1956000 
2017-02-02,1980000 ,1983000 ,1960000 ,1968000 ,300586 ,1968000 
2017-02-03,1970000 ,1975000 ,1959000 ,1973000 ,207727 ,1973000 
2017-02-06,1979000 ,1983000 ,1957000 ,1978000 ,177214 ,1978000 
2017-02-07,1978000 ,1979000 ,1938000 ,1941000 ,280836 ,1941000 
2017-02-08,1937000 ,1939000 ,1910000 ,1920000 ,341859 ,1920000 
